index,user_id,phone,customer_name,order_id,order_time,seller_name,product_category,item_count,delivery_area,delivery_lat,delivery_lon,order_amount_bdt,payment_method,order_status,source_updated_at,synthetic,provider_name,rider_id,rider_name,rider_phone,rider_role,rider_vehicle_type,rider_vehicle_number,rider_joined_at,rider_rating,rider_status,rider_primary_area,rider_dataset_activity_count,rider_dataset_completed_count,rider_total_completed_activities,rider_first_activity_at,rider_last_activity_at
748,USR084,+8801991533353,Naim Ahmed,RKM0000749,2026-05-12T05:14:53+06:00,Kalam Demo Publications,Exam Preparation,5,Old Dhaka,23.71384,90.399291,907,mobile_wallet,delivered,2026-05-12T20:14:53+06:00,True,Rokomari,RKM-RDR-012,Nadim Chowdhury,8801935031640,delivery_rider,Bicycle,BIC-35405,2023-12-08,4.61,active,Old Dhaka,51,24,1375,2026-02-10T07:52:12+06:00,2026-08-05T01:26:52+06:00
749,USR084,+8801991533353,Naim Ahmed,RKM0000750,2026-06-21T08:59:42+06:00,Sahityaghar Demo Publications,Children,3,Wari,23.725712,90.419667,1916,cash,delivered,2026-06-29T18:59:42+06:00,True,Rokomari,RKM-RDR-018,Sohel Sarker,8801409053113,delivery_rider,Bicycle,BIC-69174,2024-04-13,4.26,active,Wari,43,27,1288,2026-02-26T19:01:14+06:00,2026-08-07T20:15:31+06:00
750,USR085,+8801306840379,Sumaiya Hasan,RKM0000751,2026-04-03T02:11:27+06:00,Gyanpath Demo Publications,Biography,2,Pallabi,23.826792,90.370247,1615,mobile_wallet,delivered,2026-04-06T07:11:27+06:00,True,Rokomari,RKM-RDR-013,Jubayer Karim,8801590153458,delivery_rider,Bike,Dhaka-Metro-LA-45-1553,2023-09-22,4.72,active,Pallabi,46,20,915,2026-02-11T18:18:56+06:00,2026-08-09T18:40:47+06:00
751,USR085,+8801306840379,Sumaiya Hasan,RKM0000752,2026-05-03T15:35:47+06:00,Kalam Demo Publications,Religion,2,Uttara,23.872023,90.376521,2314,cash,delivered,2026-05-08T13:35:47+06:00,True,Rokomari,RKM-RDR-017,Emon Rahman,8801932543816,delivery_rider,Bike,Dhaka-Metro-LA-59-3501,2026-03-29,4.62,active,Uttara,52,27,1300,2026-02-11T17:22:46+06:00,2026-08-06T10:33:58+06:00
752,USR085,+8801306840379,Sumaiya Hasan,RKM0000753,2026-06-12T21:03:17+06:00,Gyanpath Demo Publications,Exam Preparation,3,Bashundhara,23.823268,90.433188,3143,cash,cancelled,2026-06-19T02:03:17+06:00,True,Rokomari,RKM-RDR-003,Parvez Hasan,8801849556978,delivery_rider,Bike,Dhaka-Metro-LA-11-9736,2024-07-20,4.40,active,Bashundhara,48,23,1818,2026-02-10T11:36:34+06:00,2026-08-09T09:20:46+06:00
753,USR085,+8801306840379,Sumaiya Hasan,RKM0000754,2026-05-12T10:45:56+06:00,Sahityaghar Demo Publications,Business,1,Uttara,23.884097,90.377864,502,card,processing,2026-05-20T01:45:56+06:00,True,Rokomari,RKM-RDR-017,Emon Rahman,8801932543816,delivery_rider,Bike,Dhaka-Metro-LA-59-3501,2026-03-29,4.62,active,Uttara,52,27,1300,2026-02-11T17:22:46+06:00,2026-08-06T10:33:58+06:00
754,USR085,+8801306840379,Sumaiya Hasan,RKM0000755,2026-06-20T16:49:46+06:00,Boibagan Demo Publications,Religion,5,Motijheel,23.726106,90.409953,2261,card,delivered,2026-06-28T00:49:46+06:00,True,Rokomari,RKM-RDR-011,Sumon Uddin,8801903242764,delivery_rider,Bike,Dhaka-Metro-LA-44-1426,2023-08-04,4.66,active,Motijheel,43,22,1317,2026-02-12T04:42:40+06:00,2026-08-06T08:07:38+06:00
755,USR085,+8801306840379,Sumaiya Hasan,RKM0000756,2026-07-14T08:34:31+06:00,Gyanpath Demo Publications,Academic,3,Bashundhara,23.820283,90.41693,3046,mobile_wallet,delivered,2026-07-24T03:34:31+06:00,True,Rokomari,RKM-RDR-003,Parvez Hasan,8801849556978,delivery_rider,Bike,Dhaka-Metro-LA-11-9736,2024-07-20,4.40,active,Bashundhara,48,23,1818,2026-02-10T11:36:34+06:00,2026-08-09T09:20:46+06:00
756,USR085,+8801306840379,Sumaiya Hasan,RKM0000757,2026-06-28T21:50:23+06:00,Pathshala Demo Books,History,5,Farmgate,23.76208,90.391587,2872,card,delivered,2026-06-29T03:50:23+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
757,USR085,+8801306840379,Sumaiya Hasan,RKM0000758,2026-06-13T04:55:10+06:00,Shikkhaloy Demo Books,Children,3,Gulshan,23.793879,90.415629,2864,cash,processing,2026-06-15T21:55:10+06:00,True,Rokomari,RKM-RDR-006,Shamim Karim,8801999724975,delivery_rider,Bike,Dhaka-Metro-LA-31-7317,2023-01-06,4.80,active,Gulshan,49,27,451,2026-02-12T06:57:54+06:00,2026-07-29T17:38:13+06:00
758,USR085,+8801306840379,Sumaiya Hasan,RKM0000759,2026-05-10T05:55:24+06:00,Kalam Demo Publications,History,4,Mirpur,23.830609,90.370941,4280,card,returned,2026-05-15T14:55:24+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
759,USR085,+8801306840379,Sumaiya Hasan,RKM0000760,2026-02-12T18:11:04+06:00,Akshar Demo Publications,Science & Technology,3,Uttara,23.881627,90.376279,3650,cash,delivered,2026-02-17T17:11:04+06:00,True,Rokomari,RKM-RDR-017,Emon Rahman,8801932543816,delivery_rider,Bike,Dhaka-Metro-LA-59-3501,2026-03-29,4.62,active,Uttara,52,27,1300,2026-02-11T17:22:46+06:00,2026-08-06T10:33:58+06:00
760,USR086,+8801639713895,Anika Akter,RKM0000761,2026-03-11T06:44:49+06:00,Kalam Demo Publications,History,3,Mohakhali,23.769581,90.397271,3947,mobile_wallet,delivered,2026-03-20T17:44:49+06:00,True,Rokomari,RKM-RDR-009,Nayeem Hasan,8801324471418,delivery_rider,Bike,Dhaka-Metro-LA-34-5388,2024-11-23,4.65,active,Mohakhali,36,19,1188,2026-02-19T08:50:41+06:00,2026-08-02T04:47:49+06:00
761,USR086,+8801639713895,Anika Akter,RKM0000762,2026-06-06T22:58:09+06:00,Kalam Demo Publications,Academic,2,Gulshan,23.794605,90.412373,2238,mobile_wallet,processing,2026-06-07T07:58:09+06:00,True,Rokomari,RKM-RDR-006,Shamim Karim,8801999724975,delivery_rider,Bike,Dhaka-Metro-LA-31-7317,2023-01-06,4.80,active,Gulshan,49,27,451,2026-02-12T06:57:54+06:00,2026-07-29T17:38:13+06:00
762,USR086,+8801639713895,Anika Akter,RKM0000763,2026-04-10T05:10:25+06:00,Pragya Demo Book House,Fiction,3,Pallabi,23.827548,90.364232,2654,card,processing,2026-04-13T07:10:25+06:00,True,Rokomari,RKM-RDR-013,Jubayer Karim,8801590153458,delivery_rider,Bike,Dhaka-Metro-LA-45-1553,2023-09-22,4.72,active,Pallabi,46,20,915,2026-02-11T18:18:56+06:00,2026-08-09T18:40:47+06:00
763,USR086,+8801639713895,Anika Akter,RKM0000764,2026-06-20T07:29:18+06:00,Natunpata Demo Publication,Biography,3,Old Dhaka,23.716723,90.411636,1376,card,delivered,2026-06-25T07:29:18+06:00,True,Rokomari,RKM-RDR-012,Nadim Chowdhury,8801935031640,delivery_rider,Bicycle,BIC-35405,2023-12-08,4.61,active,Old Dhaka,51,24,1375,2026-02-10T07:52:12+06:00,2026-08-05T01:26:52+06:00
764,USR086,+8801639713895,Anika Akter,RKM0000765,2026-05-02T17:06:36+06:00,Shikkhaloy Demo Books,Fiction,4,Farmgate,23.754434,90.392724,675,card,returned,2026-05-06T17:06:36+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
765,USR086,+8801639713895,Anika Akter,RKM0000766,2026-02-14T18:44:07+06:00,Boibagan Demo Publications,History,4,Mirpur,23.814891,90.368678,2958,card,delivered,2026-02-24T03:44:07+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
766,USR086,+8801639713895,Anika Akter,RKM0000767,2026-02-27T02:49:46+06:00,Boibagan Demo Publications,Religion,4,Pallabi,23.83314,90.372306,689,mobile_wallet,delivered,2026-03-01T04:49:46+06:00,True,Rokomari,RKM-RDR-013,Jubayer Karim,8801590153458,delivery_rider,Bike,Dhaka-Metro-LA-45-1553,2023-09-22,4.72,active,Pallabi,46,20,915,2026-02-11T18:18:56+06:00,2026-08-09T18:40:47+06:00
767,USR086,+8801639713895,Anika Akter,RKM0000768,2026-04-07T19:35:31+06:00,Kalam Demo Publications,Business,3,Rampura,23.766865,90.415607,4138,cash,delivered,2026-04-13T04:35:31+06:00,True,Rokomari,RKM-RDR-014,Hasan Sarker,8801938904423,delivery_rider,Bike,Dhaka-Metro-LA-21-8928,2023-08-20,4.35,active,Rampura,58,30,832,2026-02-11T14:04:39+06:00,2026-07-31T09:46:08+06:00
768,USR086,+8801639713895,Anika Akter,RKM0000769,2026-03-01T02:17:34+06:00,Akshar Demo Publications,Religion,3,Uttara,23.874391,90.381419,3515,mobile_wallet,cancelled,2026-03-05T19:17:34+06:00,True,Rokomari,RKM-RDR-017,Emon Rahman,8801932543816,delivery_rider,Bike,Dhaka-Metro-LA-59-3501,2026-03-29,4.62,active,Uttara,52,27,1300,2026-02-11T17:22:46+06:00,2026-08-06T10:33:58+06:00
769,USR086,+8801639713895,Anika Akter,RKM0000770,2026-05-28T08:04:23+06:00,Gyanpath Demo Publications,Biography,3,Rampura,23.764919,90.426704,1147,cash,cancelled,2026-06-01T23:04:23+06:00,True,Rokomari,RKM-RDR-014,Hasan Sarker,8801938904423,delivery_rider,Bike,Dhaka-Metro-LA-21-8928,2023-08-20,4.35,active,Rampura,58,30,832,2026-02-11T14:04:39+06:00,2026-07-31T09:46:08+06:00
770,USR087,+8801921599133,Ritu Rahman,RKM0000771,2026-04-22T18:51:01+06:00,Natunpata Demo Publication,Exam Preparation,3,Mirpur,23.827158,90.370197,3264,cash,processing,2026-05-01T17:51:01+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
771,USR087,+8801921599133,Ritu Rahman,RKM0000772,2026-03-12T01:32:05+06:00,Pathshala Demo Books,Non-Fiction,5,Farmgate,23.75065,90.388476,661,mobile_wallet,processing,2026-03-18T16:32:05+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
772,USR087,+8801921599133,Ritu Rahman,RKM0000773,2026-03-05T23:10:48+06:00,Sahityaghar Demo Publications,Religion,4,Banani,23.787541,90.404959,3811,cash,processing,2026-03-11T21:10:48+06:00,True,Rokomari,RKM-RDR-002,Sabbir Sheikh,8801646093550,delivery_rider,Bike,Dhaka-Metro-LA-47-8925,2023-01-15,4.78,active,Banani,25,11,869,2026-02-10T18:00:19+06:00,2026-08-10T20:22:38+06:00
773,USR087,+8801921599133,Ritu Rahman,RKM0000774,2026-03-21T17:56:52+06:00,Pathshala Demo Books,History,2,Wari,23.730772,90.417489,3570,card,delivered,2026-03-31T16:56:52+06:00,True,Rokomari,RKM-RDR-018,Sohel Sarker,8801409053113,delivery_rider,Bicycle,BIC-69174,2024-04-13,4.26,active,Wari,43,27,1288,2026-02-26T19:01:14+06:00,2026-08-07T20:15:31+06:00
774,USR087,+8801921599133,Ritu Rahman,RKM0000775,2026-05-14T19:51:37+06:00,Sahityaghar Demo Publications,Fiction,5,Banani,23.790065,90.407223,4362,cash,processing,2026-05-23T06:51:37+06:00,True,Rokomari,RKM-RDR-020,Morshed Kabir,8801942462644,delivery_rider,Bike,Dhaka-Metro-LA-37-3930,2023-03-20,4.46,active,Banani,35,15,1313,2026-02-10T00:48:36+06:00,2026-08-09T15:47:43+06:00
775,USR087,+8801921599133,Ritu Rahman,RKM0000776,2026-05-08T20:15:54+06:00,Shikkhaloy Demo Books,Religion,3,Mirpur,23.828849,90.365114,1172,cash,delivered,2026-05-11T14:15:54+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
776,USR087,+8801921599133,Ritu Rahman,RKM0000777,2026-07-19T13:00:45+06:00,Akshar Demo Publications,Non-Fiction,2,Uttara,23.867335,90.381312,3595,card,delivered,2026-07-21T05:00:45+06:00,True,Rokomari,RKM-RDR-017,Emon Rahman,8801932543816,delivery_rider,Bike,Dhaka-Metro-LA-59-3501,2026-03-29,4.62,active,Uttara,52,27,1300,2026-02-11T17:22:46+06:00,2026-08-06T10:33:58+06:00
777,USR087,+8801921599133,Ritu Rahman,RKM0000778,2026-04-01T14:47:06+06:00,Gyanpath Demo Publications,Exam Preparation,3,Old Dhaka,23.712375,90.405595,4484,card,cancelled,2026-04-06T04:47:06+06:00,True,Rokomari,RKM-RDR-012,Nadim Chowdhury,8801935031640,delivery_rider,Bicycle,BIC-35405,2023-12-08,4.61,active,Old Dhaka,51,24,1375,2026-02-10T07:52:12+06:00,2026-08-05T01:26:52+06:00
778,USR087,+8801921599133,Ritu Rahman,RKM0000779,2026-05-01T12:38:19+06:00,Natunpata Demo Publication,Science & Technology,1,Farmgate,23.754071,90.396471,4085,mobile_wallet,processing,2026-05-06T02:38:19+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
779,USR087,+8801921599133,Ritu Rahman,RKM0000780,2026-07-13T07:48:45+06:00,Pathshala Demo Books,Religion,4,Old Dhaka,23.713312,90.401929,2448,mobile_wallet,delivered,2026-07-21T08:48:45+06:00,True,Rokomari,RKM-RDR-012,Nadim Chowdhury,8801935031640,delivery_rider,Bicycle,BIC-35405,2023-12-08,4.61,active,Old Dhaka,51,24,1375,2026-02-10T07:52:12+06:00,2026-08-05T01:26:52+06:00
780,USR087,+8801921599133,Ritu Rahman,RKM0000781,2026-03-21T06:58:37+06:00,Shikkhaloy Demo Books,Academic,3,Farmgate,23.751142,90.384762,3549,card,delivered,2026-03-24T03:58:37+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
781,USR087,+8801921599133,Ritu Rahman,RKM0000782,2026-03-06T16:13:13+06:00,Natunpata Demo Publication,History,2,Gulshan,23.793399,90.401511,1944,mobile_wallet,returned,2026-03-08T11:13:13+06:00,True,Rokomari,RKM-RDR-006,Shamim Karim,8801999724975,delivery_rider,Bike,Dhaka-Metro-LA-31-7317,2023-01-06,4.80,active,Gulshan,49,27,451,2026-02-12T06:57:54+06:00,2026-07-29T17:38:13+06:00
782,USR088,+8801946307762,Fahim Jahan,RKM0000783,2026-04-14T15:05:51+06:00,Pathshala Demo Books,Children,5,Mirpur,23.815134,90.365039,1207,cash,delivered,2026-04-18T04:05:51+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
783,USR088,+8801946307762,Fahim Jahan,RKM0000784,2026-02-17T13:10:20+06:00,Boibagan Demo Publications,Academic,4,Rampura,23.758086,90.427981,4251,mobile_wallet,cancelled,2026-02-21T11:10:20+06:00,True,Rokomari,RKM-RDR-014,Hasan Sarker,8801938904423,delivery_rider,Bike,Dhaka-Metro-LA-21-8928,2023-08-20,4.35,active,Rampura,58,30,832,2026-02-11T14:04:39+06:00,2026-07-31T09:46:08+06:00
784,USR088,+8801946307762,Fahim Jahan,RKM0000785,2026-07-19T14:19:40+06:00,Boibagan Demo Publications,History,4,Rampura,23.757284,90.415676,4779,cash,cancelled,2026-07-23T03:19:40+06:00,True,Rokomari,RKM-RDR-014,Hasan Sarker,8801938904423,delivery_rider,Bike,Dhaka-Metro-LA-21-8928,2023-08-20,4.35,active,Rampura,58,30,832,2026-02-11T14:04:39+06:00,2026-07-31T09:46:08+06:00
785,USR088,+8801946307762,Fahim Jahan,RKM0000786,2026-05-05T09:53:32+06:00,Gyanpath Demo Publications,Fiction,1,Rampura,23.762251,90.414173,3896,mobile_wallet,returned,2026-05-07T20:53:32+06:00,True,Rokomari,RKM-RDR-014,Hasan Sarker,8801938904423,delivery_rider,Bike,Dhaka-Metro-LA-21-8928,2023-08-20,4.35,active,Rampura,58,30,832,2026-02-11T14:04:39+06:00,2026-07-31T09:46:08+06:00
786,USR088,+8801946307762,Fahim Jahan,RKM0000787,2026-05-08T17:37:30+06:00,Akshar Demo Publications,Children,4,Bashundhara,23.815573,90.430345,3997,cash,processing,2026-05-13T04:37:30+06:00,True,Rokomari,RKM-RDR-003,Parvez Hasan,8801849556978,delivery_rider,Bike,Dhaka-Metro-LA-11-9736,2024-07-20,4.40,active,Bashundhara,48,23,1818,2026-02-10T11:36:34+06:00,2026-08-09T09:20:46+06:00
787,USR088,+8801946307762,Fahim Jahan,RKM0000788,2026-06-12T17:46:35+06:00,Kalam Demo Publications,Science & Technology,4,Old Dhaka,23.711937,90.410272,2081,cash,cancelled,2026-06-13T05:46:35+06:00,True,Rokomari,RKM-RDR-012,Nadim Chowdhury,8801935031640,delivery_rider,Bicycle,BIC-35405,2023-12-08,4.61,active,Old Dhaka,51,24,1375,2026-02-10T07:52:12+06:00,2026-08-05T01:26:52+06:00
788,USR088,+8801946307762,Fahim Jahan,RKM0000789,2026-05-21T00:06:49+06:00,Kalam Demo Publications,Exam Preparation,5,Dhanmondi,23.741367,90.379327,2577,card,delivered,2026-05-29T04:06:49+06:00,True,Rokomari,RKM-RDR-004,Fahim Karim,8801564428282,delivery_rider,Bike,Dhaka-Metro-LA-49-5778,2023-06-10,4.82,active,Dhanmondi,58,29,821,2026-02-14T08:31:15+06:00,2026-08-10T21:30:40+06:00
789,USR089,+8801866536151,Fahim Islam,RKM0000790,2026-03-04T14:22:25+06:00,Sahityaghar Demo Publications,Children,4,Farmgate,23.757929,90.383497,1200,cash,delivered,2026-03-06T21:22:25+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
790,USR089,+8801866536151,Fahim Islam,RKM0000791,2026-07-25T06:29:44+06:00,Pragya Demo Book House,Biography,1,Badda,23.786595,90.430462,3836,card,processing,2026-08-01T11:29:44+06:00,True,Rokomari,RKM-RDR-001,Hasan Chowdhury,8801871778083,delivery_rider,Bike,Dhaka-Metro-LA-49-2544,2023-03-12,4.55,active,Badda,27,10,1110,2026-02-11T03:30:55+06:00,2026-08-07T13:48:18+06:00
791,USR089,+8801866536151,Fahim Islam,RKM0000792,2026-07-31T08:11:37+06:00,Sahityaghar Demo Publications,Children,2,Farmgate,23.751341,90.387981,4571,card,cancelled,2026-08-01T14:11:37+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
792,USR089,+8801866536151,Fahim Islam,RKM0000793,2026-03-30T00:34:15+06:00,Boibagan Demo Publications,History,3,Banani,23.801101,90.411044,406,cash,returned,2026-04-04T05:34:15+06:00,True,Rokomari,RKM-RDR-002,Sabbir Sheikh,8801646093550,delivery_rider,Bike,Dhaka-Metro-LA-47-8925,2023-01-15,4.78,active,Banani,25,11,869,2026-02-10T18:00:19+06:00,2026-08-10T20:22:38+06:00
793,USR089,+8801866536151,Fahim Islam,RKM0000794,2026-06-18T11:10:16+06:00,Akshar Demo Publications,Children,4,Badda,23.775221,90.427532,2644,cash,processing,2026-06-23T23:10:16+06:00,True,Rokomari,RKM-RDR-001,Hasan Chowdhury,8801871778083,delivery_rider,Bike,Dhaka-Metro-LA-49-2544,2023-03-12,4.55,active,Badda,27,10,1110,2026-02-11T03:30:55+06:00,2026-08-07T13:48:18+06:00
794,USR089,+8801866536151,Fahim Islam,RKM0000795,2026-03-23T15:21:18+06:00,Akshar Demo Publications,Religion,5,Uttara,23.869037,90.380858,3471,mobile_wallet,delivered,2026-03-23T20:21:18+06:00,True,Rokomari,RKM-RDR-017,Emon Rahman,8801932543816,delivery_rider,Bike,Dhaka-Metro-LA-59-3501,2026-03-29,4.62,active,Uttara,52,27,1300,2026-02-11T17:22:46+06:00,2026-08-06T10:33:58+06:00
795,USR089,+8801866536151,Fahim Islam,RKM0000796,2026-03-01T02:23:38+06:00,Shikkhaloy Demo Books,Business,3,Rampura,23.764091,90.419296,1287,mobile_wallet,cancelled,2026-03-01T05:23:38+06:00,True,Rokomari,RKM-RDR-014,Hasan Sarker,8801938904423,delivery_rider,Bike,Dhaka-Metro-LA-21-8928,2023-08-20,4.35,active,Rampura,58,30,832,2026-02-11T14:04:39+06:00,2026-07-31T09:46:08+06:00
796,USR089,+8801866536151,Fahim Islam,RKM0000797,2026-03-28T17:39:29+06:00,Kalam Demo Publications,Children,5,Mirpur,23.824046,90.364907,2172,mobile_wallet,delivered,2026-04-07T08:39:29+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
797,USR089,+8801866536151,Fahim Islam,RKM0000798,2026-08-09T09:20:46+06:00,Boibagan Demo Publications,Exam Preparation,1,Bashundhara,23.812117,90.433516,1440,card,delivered,2026-08-12T11:20:46+06:00,True,Rokomari,RKM-RDR-003,Parvez Hasan,8801849556978,delivery_rider,Bike,Dhaka-Metro-LA-11-9736,2024-07-20,4.40,active,Bashundhara,48,23,1818,2026-02-10T11:36:34+06:00,2026-08-09T09:20:46+06:00
798,USR090,+8801468450162,Rakib Akter,RKM0000799,2026-06-09T14:02:02+06:00,Boibagan Demo Publications,Biography,3,Pallabi,23.829988,90.371706,1237,mobile_wallet,cancelled,2026-06-16T20:02:02+06:00,True,Rokomari,RKM-RDR-013,Jubayer Karim,8801590153458,delivery_rider,Bike,Dhaka-Metro-LA-45-1553,2023-09-22,4.72,active,Pallabi,46,20,915,2026-02-11T18:18:56+06:00,2026-08-09T18:40:47+06:00
799,USR090,+8801468450162,Rakib Akter,RKM0000800,2026-04-10T14:47:10+06:00,Sahityaghar Demo Publications,Exam Preparation,4,Rampura,23.756586,90.416839,3743,cash,delivered,2026-04-14T06:47:10+06:00,True,Rokomari,RKM-RDR-014,Hasan Sarker,8801938904423,delivery_rider,Bike,Dhaka-Metro-LA-21-8928,2023-08-20,4.35,active,Rampura,58,30,832,2026-02-11T14:04:39+06:00,2026-07-31T09:46:08+06:00
800,USR090,+8801468450162,Rakib Akter,RKM0000801,2026-05-25T14:59:08+06:00,Pragya Demo Book House,Children,1,Old Dhaka,23.702982,90.404657,4590,card,delivered,2026-06-03T04:59:08+06:00,True,Rokomari,RKM-RDR-012,Nadim Chowdhury,8801935031640,delivery_rider,Bicycle,BIC-35405,2023-12-08,4.61,active,Old Dhaka,51,24,1375,2026-02-10T07:52:12+06:00,2026-08-05T01:26:52+06:00
801,USR090,+8801468450162,Rakib Akter,RKM0000802,2026-03-06T17:23:30+06:00,Akshar Demo Publications,Business,4,Tejgaon,23.770725,90.384056,1592,card,returned,2026-03-08T04:23:30+06:00,True,Rokomari,RKM-RDR-016,Shuvo Mahmud,8801674629335,delivery_rider,Bicycle,BIC-76953,2023-10-17,4.53,active,Tejgaon,43,17,253,2026-02-13T17:57:55+06:00,2026-08-06T02:47:10+06:00
802,USR090,+8801468450162,Rakib Akter,RKM0000803,2026-03-21T23:41:34+06:00,Kalam Demo Publications,Biography,3,Khilgaon,23.753099,90.435008,630,cash,delivered,2026-03-30T11:41:34+06:00,True,Rokomari,RKM-RDR-007,Noman Rahman,8801316743606,delivery_rider,Bike,Dhaka-Metro-LA-37-5287,2025-09-08,4.70,temporarily_inactive,Khilgaon,53,31,1154,2026-02-11T14:39:35+06:00,2026-08-09T03:13:19+06:00
803,USR090,+8801468450162,Rakib Akter,RKM0000804,2026-07-24T18:01:52+06:00,Shikkhaloy Demo Books,Business,2,Badda,23.784604,90.418745,1620,cash,delivered,2026-07-25T19:01:52+06:00,True,Rokomari,RKM-RDR-019,Jubayer Sheikh,8801479247170,delivery_rider,Bicycle,BIC-57952,2025-05-30,4.90,active,Badda,26,11,467,2026-02-18T05:10:01+06:00,2026-08-10T02:50:03+06:00
804,USR090,+8801468450162,Rakib Akter,RKM0000805,2026-05-22T14:55:33+06:00,Natunpata Demo Publication,Biography,3,Khilgaon,23.747566,90.418675,1402,card,processing,2026-06-01T00:55:33+06:00,True,Rokomari,RKM-RDR-007,Noman Rahman,8801316743606,delivery_rider,Bike,Dhaka-Metro-LA-37-5287,2025-09-08,4.70,temporarily_inactive,Khilgaon,53,31,1154,2026-02-11T14:39:35+06:00,2026-08-09T03:13:19+06:00
805,USR090,+8801468450162,Rakib Akter,RKM0000806,2026-04-24T14:38:28+06:00,Akshar Demo Publications,Exam Preparation,4,Shyamoli,23.78235,90.356167,1961,mobile_wallet,delivered,2026-04-30T11:38:28+06:00,True,Rokomari,RKM-RDR-015,Mehedi Sheikh,8801376047729,delivery_rider,Bike,Dhaka-Metro-LA-48-9875,2025-11-17,4.56,active,Shyamoli,44,22,1705,2026-02-19T04:20:02+06:00,2026-08-03T03:52:15+06:00
806,USR090,+8801468450162,Rakib Akter,RKM0000807,2026-05-08T12:14:03+06:00,Pathshala Demo Books,Science & Technology,1,Tejgaon,23.761925,90.382462,940,card,returned,2026-05-12T00:14:03+06:00,True,Rokomari,RKM-RDR-016,Shuvo Mahmud,8801674629335,delivery_rider,Bicycle,BIC-76953,2023-10-17,4.53,active,Tejgaon,43,17,253,2026-02-13T17:57:55+06:00,2026-08-06T02:47:10+06:00
807,USR090,+8801468450162,Rakib Akter,RKM0000808,2026-04-01T00:24:46+06:00,Akshar Demo Publications,Children,2,Bashundhara,23.819687,90.424343,1420,mobile_wallet,cancelled,2026-04-05T08:24:46+06:00,True,Rokomari,RKM-RDR-003,Parvez Hasan,8801849556978,delivery_rider,Bike,Dhaka-Metro-LA-11-9736,2024-07-20,4.40,active,Bashundhara,48,23,1818,2026-02-10T11:36:34+06:00,2026-08-09T09:20:46+06:00
